0,RUB,"40,5961",EUR,2011-05-05
0,RUB,"40,1613",EUR,2011-05-06
0,RUB,"40,1613",EUR,2011-05-07
0,RUB,"40,1613",EUR,2011-05-08
0,RUB,"39,32",EUR,2011-05-09
0,RUB,"39,824",EUR,2011-05-10
0,RUB,"39,8739",EUR,2011-05-11
0,RUB,"39,5586",EUR,2011-05-12
0,RUB,"39,7706",EUR,2011-05-13
0,RUB,"39,7706",EUR,2011-05-14
0,RUB,"39,7706",EUR,2011-05-15
0,RUB,"38,89",EUR,2011-05-16
0,RUB,"39,9221",EUR,2011-05-17
0,RUB,"38,9557",EUR,2011-05-18
0,RUB,"39,9982",EUR,2011-05-19
0,RUB,"39,8722",EUR,2011-05-20
0,RUB,"39,8722",EUR,2011-05-21
0,RUB,"39,8722",EUR,2011-05-22
0,RUB,"38,8931",EUR,2011-05-23
0,RUB,"39,9854",EUR,2011-05-24
0,RUB,"39,9753",EUR,2011-05-25
0,RUB,"40,0919",EUR,2011-05-26
0,RUB,"39,7259",EUR,2011-05-27
0,RUB,"39,7259",EUR,2011-05-28
0,RUB,"39,7259",EUR,2011-05-29
0,RUB,39,EUR,2011-05-30
0,RUB,"40,0759",EUR,2011-05-31
0,RUB,"40,2306",EUR,2011-06-01
0,RUB,"40,244",EUR,2011-06-02
0,RUB,"40,3224",EUR,2011-06-03
0,RUB,"40,3224",EUR,2011-06-04
0,RUB,"40,3224",EUR,2011-06-05
0,RUB,"39,435",EUR,2011-06-06
0,RUB,"40,6514",EUR,2011-06-07
0,RUB,"40,6723",EUR,2011-06-08
0,RUB,"40,4669",EUR,2011-06-09
0,RUB,"40,3388",EUR,2011-06-10
0,RUB,"40,3388",EUR,2011-06-11
0,RUB,"40,3388",EUR,2011-06-12
0,RUB,"39,2577",EUR,2011-06-13
0,RUB,"40,1917",EUR,2011-06-14
0,RUB,"40,2799",EUR,2011-06-15
0,RUB,"39,8769",EUR,2011-06-16
0,RUB,"39,8748",EUR,2011-06-17
0,RUB,"39,8748",EUR,2011-06-18
0,RUB,"39,8748",EUR,2011-06-19
0,RUB,"39,0874",EUR,2011-06-20
0,RUB,"40,193",EUR,2011-06-21
0,RUB,"40,2266",EUR,2011-06-22
0,RUB,"40,2624",EUR,2011-06-23
0,RUB,"40,0665",EUR,2011-06-24
0,RUB,"40,0665",EUR,2011-06-25
0,RUB,"40,0665",EUR,2011-06-26
0,RUB,"39,0915",EUR,2011-06-27
0,RUB,"40,308",EUR,2011-06-28
0,RUB,"40,3707",EUR,2011-06-29
0,RUB,"40,43",EUR,2011-06-30
0,RUB,"40,4607",EUR,2011-07-01
0,RUB,"40,4607",EUR,2011-07-02
0,RUB,"40,4607",EUR,2011-07-03
0,RUB,"39,3808",EUR,2011-07-04
0,RUB,"40,385",EUR,2011-07-05
0,RUB,"40,3172",EUR,2011-07-06
0,RUB,"40,1084",EUR,2011-07-07
0,RUB,"40,0527",EUR,2011-07-08
0,RUB,"40,0527",EUR,2011-07-09
0,RUB,"40,0527",EUR,2011-07-10
0,RUB,"38,8753",EUR,2011-07-11
0,RUB,"39,6238",EUR,2011-07-12
0,RUB,"39,6463",EUR,2011-07-13
0,RUB,"39,7299",EUR,2011-07-14
0,RUB,"39,8281",EUR,2011-07-15
0,RUB,"39,8281",EUR,2011-07-16
0,RUB,"39,8281",EUR,2011-07-17
0,RUB,"38,79",EUR,2011-07-18
0,RUB,"39,6731",EUR,2011-07-19
0,RUB,"39,7149",EUR,2011-07-20
0,RUB,"39,9573",EUR,2011-07-21
0,RUB,"39,8872",EUR,2011-07-22
0,RUB,"39,8872",EUR,2011-07-23
0,RUB,"39,8872",EUR,2011-07-24
0,RUB,"38,9199",EUR,2011-07-25
0,RUB,"39,8021",EUR,2011-07-26
0,RUB,"39,9041",EUR,2011-07-27
0,RUB,"39,5536",EUR,2011-07-28
0,RUB,"39,4694",EUR,2011-07-29
0,RUB,"39,4694",EUR,2011-07-30
0,RUB,"39,4694",EUR,2011-07-31
0,RUB,"38,552",EUR,2011-08-01
0,RUB,"39,5155",EUR,2011-08-02
0,RUB,"39,5512",EUR,2011-08-03
0,RUB,"39,8793",EUR,2011-08-04
0,RUB,"39,8222",EUR,2011-08-05
0,RUB,"39,8222",EUR,2011-08-06
0,RUB,"39,8222",EUR,2011-08-07
0,RUB,"39,005",EUR,2011-08-08
0,RUB,"41,191",EUR,2011-08-09
0,RUB,"42,5966",EUR,2011-08-10
0,RUB,"42,3873",EUR,2011-08-11
0,RUB,"42,0853",EUR,2011-08-12
0,RUB,"42,0853",EUR,2011-08-13
0,RUB,"42,0853",EUR,2011-08-14
0,RUB,"40,792",EUR,2011-08-15
0,RUB,"40,3154",EUR,2011-08-16
0,RUB,"40,403",EUR,2011-08-17
0,RUB,"40,422",EUR,2011-08-18
0,RUB,"41,6825",EUR,2011-08-19
0,RUB,"41,6825",EUR,2011-08-20
0,RUB,"41,6825",EUR,2011-08-21
0,RUB,"40,846",EUR,2011-08-22
0,RUB,"41,8899",EUR,2011-08-23
0,RUB,"41,8808",EUR,2011-08-24
0,RUB,"41,7113",EUR,2011-08-25
0,RUB,"41,5771",EUR,2011-08-26
0,RUB,"41,5771",EUR,2011-08-27
0,RUB,"41,5771",EUR,2011-08-28
0,RUB,"40,7034",EUR,2011-08-29
0,RUB,"41,7751",EUR,2011-08-30
0,RUB,"41,7236",EUR,2011-08-31
0,RUB,"41,55",EUR,2011-09-01
0,RUB,"41,3807",EUR,2011-09-02
0,RUB,"41,3807",EUR,2011-09-03
0,RUB,"41,3807",EUR,2011-09-04
0,RUB,"40,4584",EUR,2011-09-05
0,RUB,"41,5731",EUR,2011-09-06
0,RUB,"41,4993",EUR,2011-09-07
0,RUB,"41,4702",EUR,2011-09-08
